customer_id,age,city,segment,signup_date,acquisition_channel,plan_type,has_mobile_app
c70cbbe4,52,CDMX,low,2024-10-02,ads,plus,0
9b090e8e,34,Edomex,low,2024-05-15,organic,plus,1
900b5f2a,29,Edomex,mid,2024-04-01,ads,basic,1
4f1e1838,28,CDMX,low,2024-06-07,ads,plus,1
16195867,69,Monterrey,mid,2024-07-29,organic,basic,1
82f84089,23,CDMX,low,2024-11-04,organic,basic,1
730eec86,59,Edomex,low,2024-04-20,market_stand,plus,0
de31f0b5,63,Edomex,low,2024-02-28,market_stand,pro,1
74ef1e1d,19,Guadalajara,mid,2024-04-25,organic,basic,1
f699eb62,48,CDMX,high,2024-08-05,referral,pro,1
a073f116,48,CDMX,high,2024-03-25,organic,plus,1
869a1ab9,36,CDMX,low,2024-05-26,market_stand,basic,1
1187400e,52,CDMX,mid,2024-04-03,market_stand,basic,1
439c45e1,39,CDMX,low,2024-12-26,referral,basic,1
a69257ba,40,Querétaro,mid,2024-07-06,referral,plus,1
a074aa7e,40,Edomex,high,2024-09-21,ads,basic,1
1f05e8e8,59,Guadalajara,low,2024-07-09,organic,basic,1
724ca94d,50,Edomex,high,2024-01-04,ads,basic,0
b4a4e78e,37,CDMX,low,2024-04-06,organic,pro,1
40be344d,66,Edomex,low,2024-11-03,referral,basic,0
087bf673,59,CDMX,mid,2024-07-06,ads,basic,1
f11f7096,66,CDMX,high,2024-09-14,organic,basic,1
3b7f0f75,55,Edomex,low,2024-10-05,referral,basic,1
a1f01476,38,Edomex,mid,2024-07-24,market_stand,basic,1
50f96c55,58,Querétaro,low,2024-07-30,referral,plus,1
d28ec065,35,CDMX,mid,2024-03-27,ads,plus,1
f1528ba7,32,Edomex,mid,2024-04-01,market_stand,basic,1
52917d0d,41,CDMX,low,2024-02-24,organic,plus,1
af67686c,68,CDMX,mid,2024-04-18,referral,basic,1
e3fc3651,47,Guadalajara,mid,2024-08-17,ads,plus,1
6b0710b7,37,CDMX,mid,2024-12-05,organic,basic,1
c1e1d972,42,Edomex,low,2024-06-10,social,pro,1
8e881698,33,Edomex,low,2024-08-08,ads,pro,1
d1cb8995,52,CDMX,high,2024-11-11,ads,plus,0
6a67a820,36,Querétaro,mid,2024-09-04,organic,basic,1
e322cb69,46,Edomex,mid,2024-04-06,social,basic,1
e439d681,37,Monterrey,mid,2024-04-12,market_stand,plus,0
1da46716,34,Edomex,mid,2024-08-21,organic,basic,1
c8072f87,68,Querétaro,low,2024-04-15,referral,basic,1
3a014a4f,35,CDMX,low,2024-04-01,organic,basic,0
04ead32d,21,Edomex,mid,2024-08-04,market_stand,basic,1
544c4a6e,37,Monterrey,low,2024-08-20,ads,basic,1
6ebf1fa7,45,CDMX,low,2024-04-02,organic,basic,0
a63a61ce,22,Edomex,mid,2024-01-18,referral,plus,1
79a44a93,33,Querétaro,high,2024-10-08,social,basic,1
13741f54,26,Edomex,mid,2024-05-23,ads,basic,1
fb1888f0,44,Guadalajara,low,2024-08-19,organic,basic,1
f7fbabe7,55,Guadalajara,high,2024-03-04,social,pro,1
394843f9,68,Monterrey,low,2024-04-25,organic,plus,1
996d7538,38,Puebla,low,2024-08-09,ads,plus,1
baad4f78,62,Edomex,high,2024-02-15,ads,plus,0
4e7510ed,29,CDMX,mid,2024-04-25,organic,plus,1
4899abee,58,CDMX,high,2024-09-20,organic,basic,1
bf0b041a,47,Guadalajara,mid,2024-10-09,organic,plus,1
22ba6406,57,Monterrey,mid,2024-05-09,organic,basic,1
f1969264,57,Edomex,low,2024-02-11,ads,plus,0
3b2c4ffc,45,CDMX,low,2024-01-10,market_stand,basic,0
5815e950,31,CDMX,high,2024-07-22,organic,pro,1
165a874b,45,Edomex,high,2024-09-10,market_stand,basic,0
1fcfbe8b,60,Monterrey,low,2024-08-05,ads,basic,0
5399929a,68,CDMX,low,2024-05-28,organic,plus,1
4e624949,66,Guadalajara,low,2024-01-09,ads,basic,0
d8318dd3,27,Monterrey,low,2024-03-23,ads,basic,0
5f23878e,49,Querétaro,high,2024-01-14,referral,pro,0
57b86510,23,CDMX,low,2024-06-18,ads,plus,1
4303572b,52,Querétaro,low,2024-04-22,referral,plus,0
d459792e,69,Guadalajara,high,2024-01-26,social,basic,1
88318722,20,Monterrey,mid,2024-08-10,organic,basic,0
c558071e,52,CDMX,low,2024-05-15,social,basic,0
ef7c766f,67,Edomex,low,2024-12-18,organic,plus,1
e93bce44,62,Guadalajara,low,2024-06-01,organic,plus,1
c8e5edaa,38,CDMX,low,2024-02-03,organic,basic,1
26952230,23,Edomex,low,2024-09-15,market_stand,basic,1
409866fc,66,Edomex,low,2024-09-14,referral,basic,1
cc223b28,65,Edomex,low,2024-12-06,social,basic,0
0cb1ac0d,48,CDMX,low,2024-09-10,market_stand,basic,1
53c0c452,68,Edomex,low,2024-05-12,ads,basic,0
6823ddc0,18,CDMX,high,2024-09-02,market_stand,basic,1
8f709ec7,50,Puebla,low,2024-10-19,social,basic,1
b1224d6b,20,Querétaro,low,2024-07-07,market_stand,basic,1
875c76d8,66,CDMX,high,2024-10-17,referral,basic,1
b5e29207,53,CDMX,low,2024-12-19,market_stand,plus,1
3b5c1caa,65,CDMX,low,2024-10-03,organic,basic,1
b9dddc9a,47,Edomex,mid,2024-07-02,social,basic,1
d4c3d11c,22,Puebla,mid,2024-06-29,social,basic,1
bf70c18d,19,Edomex,low,2024-11-02,referral,basic,1
bf8602e6,35,CDMX,mid,2024-11-15,organic,basic,0
152b639c,56,CDMX,mid,2024-04-06,organic,basic,0
21a6bf17,25,CDMX,low,2024-01-04,social,basic,1
5044a612,62,Puebla,low,2024-10-22,market_stand,plus,1
7ff231e6,30,Guadalajara,low,2024-03-27,market_stand,plus,1
1e8408b0,43,Edomex,mid,2024-12-30,social,basic,1
49001a18,28,CDMX,low,2024-01-14,ads,basic,1
caba4fb7,42,Querétaro,low,2024-11-29,market_stand,pro,1
2a978450,41,CDMX,mid,2024-09-05,organic,basic,1
175984bf,18,Monterrey,high,2024-04-21,organic,pro,1
f203bab1,47,Puebla,low,2024-01-13,ads,plus,1
0caba2af,58,Edomex,low,2024-11-05,ads,basic,1
70a66696,66,Puebla,low,2024-02-13,ads,basic,1
d264d7f2,35,CDMX,mid,2024-02-04,market_stand,basic,1
ee211fea,63,Guadalajara,low,2024-10-16,organic,plus,1
b0467d41,63,CDMX,high,2024-09-05,market_stand,basic,1
99e41544,69,Edomex,low,2024-02-16,organic,plus,1
7e8283a2,37,CDMX,low,2024-05-05,market_stand,basic,1
0142ad40,62,CDMX,low,2024-08-31,organic,plus,1
c7bd50c7,47,CDMX,low,2024-08-29,market_stand,plus,1
aabc7845,21,CDMX,low,2024-05-12,referral,basic,1
975f1a01,32,Edomex,mid,2024-05-30,ads,basic,0
4f131551,52,Edomex,low,2024-01-30,ads,basic,1
f3dd8bf4,26,CDMX,mid,2024-01-04,organic,plus,1
fe67b8e8,40,Querétaro,low,2024-12-20,ads,plus,1
9024ef45,58,Querétaro,mid,2024-03-25,organic,basic,1
ecb29716,25,CDMX,low,2024-12-05,organic,plus,1
02894fb0,43,Edomex,mid,2024-01-16,market_stand,basic,1
cd0a515a,29,Guadalajara,low,2024-12-28,organic,basic,1
78b2b508,45,Monterrey,high,2024-06-05,organic,pro,1
a88ebb1f,30,Edomex,high,2024-10-22,ads,basic,1
8a9b20f4,68,Monterrey,mid,2024-11-03,ads,plus,1
b68a123a,21,CDMX,high,2024-05-08,ads,basic,1
62382d04,68,CDMX,low,2024-09-27,referral,plus,0
d3d8a470,59,Guadalajara,mid,2024-05-02,referral,basic,1
7e8790eb,62,Guadalajara,low,2024-10-15,ads,basic,1
3708fafe,62,Monterrey,high,2024-12-16,ads,basic,1
225d43d2,27,CDMX,low,2024-10-22,ads,plus,1
a4931729,66,CDMX,low,2024-09-23,market_stand,basic,0
5a992c1b,48,CDMX,mid,2024-05-16,ads,basic,1
f7af71be,68,CDMX,low,2024-02-09,market_stand,basic,1
aab719b2,63,CDMX,mid,2024-07-04,referral,basic,1
8b7881ff,48,Edomex,low,2024-02-17,referral,plus,1
460c87ba,37,Edomex,mid,2024-07-05,ads,plus,0
0a424198,24,Guadalajara,high,2024-11-14,social,plus,0
b004a4be,23,Edomex,mid,2024-02-11,ads,basic,0
6b0ca8ec,38,CDMX,low,2024-11-25,ads,basic,1
0a697aec,60,Guadalajara,low,2024-08-06,market_stand,basic,1
aad61ad5,44,CDMX,low,2024-01-18,referral,basic,1
d635d0bd,43,Puebla,low,2024-09-20,ads,pro,1
6e818108,30,CDMX,mid,2024-01-01,ads,basic,1
c4072845,47,Edomex,low,2024-08-11,organic,pro,1
c29d1ec8,51,Puebla,low,2024-07-04,market_stand,basic,1
2217d487,69,Edomex,low,2024-09-30,ads,plus,1
a3a5eb86,55,Guadalajara,high,2024-05-17,organic,plus,1
155f3438,49,Guadalajara,low,2024-02-13,organic,plus,1
d0cdeeef,65,CDMX,low,2024-05-21,social,plus,0
6a58e2c8,40,Guadalajara,low,2024-10-05,referral,basic,1
853888f2,66,Puebla,low,2024-12-15,ads,plus,1
0f312957,37,Querétaro,high,2024-03-17,social,basic,1
9262a458,24,Edomex,low,2024-05-08,ads,basic,0
f4607325,39,CDMX,mid,2024-11-16,market_stand,basic,1
5a107de8,24,Monterrey,mid,2024-04-24,market_stand,basic,1
9b3fcd66,24,Edomex,mid,2024-03-30,ads,pro,1
b9191e2b,63,CDMX,mid,2024-10-31,market_stand,basic,1
ece1629d,59,CDMX,mid,2024-06-29,social,basic,1
44738916,29,CDMX,low,2024-08-01,organic,basic,1
f45d4460,61,Edomex,low,2024-06-27,organic,plus,1
84a8c0e9,21,CDMX,mid,2024-08-08,market_stand,plus,1
af6693e3,32,CDMX,mid,2024-04-08,ads,pro,1
6f9a3279,54,CDMX,mid,2024-09-24,ads,plus,1
39bf7dde,33,Querétaro,low,2024-05-12,organic,basic,1
973b0100,55,CDMX,low,2024-07-10,market_stand,basic,0
95fb184c,63,CDMX,low,2024-03-08,market_stand,basic,1
b0a92d3b,21,Edomex,low,2024-01-05,social,plus,1
51655d40,19,CDMX,low,2024-07-27,ads,pro,1
6bd60b0d,66,Querétaro,low,2024-02-20,social,basic,1
a7829689,45,Puebla,mid,2024-11-30,ads,basic,1
1a49734f,44,Edomex,mid,2024-12-17,referral,plus,1
fffe5951,42,Edomex,mid,2024-04-25,referral,plus,1
e10ea972,40,Edomex,mid,2024-04-15,ads,plus,1
07040cb9,53,CDMX,low,2024-07-04,referral,basic,1
a7af7ea3,48,CDMX,low,2024-03-15,organic,basic,0
9234133d,26,CDMX,mid,2024-11-11,ads,basic,1
eeafb35d,50,CDMX,mid,2024-02-07,market_stand,basic,1
e522a678,52,Edomex,mid,2024-06-14,organic,plus,1
de42e4e9,23,CDMX,mid,2024-03-10,market_stand,basic,0
4f1ba068,37,CDMX,mid,2024-10-31,ads,basic,0
b1025e31,59,Edomex,mid,2024-02-22,ads,pro,1
032b699a,50,Edomex,mid,2024-06-12,referral,basic,1
64e9f711,25,CDMX,mid,2024-11-01,organic,basic,1
e00629c1,20,CDMX,low,2024-06-10,social,pro,1
f1a1d7f3,48,CDMX,low,2024-03-08,social,basic,1
49d63f66,42,CDMX,low,2024-02-27,ads,plus,0
71173902,67,Monterrey,mid,2024-08-09,ads,basic,1
d6bf28e9,45,Puebla,mid,2024-02-15,organic,pro,1
eec0a7c5,66,Edomex,low,2024-05-10,market_stand,basic,1
c685c9fb,29,Edomex,low,2024-08-11,organic,basic,1
d0b5f58f,41,Guadalajara,mid,2024-05-18,social,pro,1
ddbc90fc,25,Guadalajara,low,2024-10-29,social,plus,1
5646faea,47,CDMX,mid,2024-09-08,organic,basic,1
00e613c6,27,CDMX,low,2024-02-19,referral,basic,1
8483ecff,43,Edomex,low,2024-10-26,ads,basic,1
9c04107f,35,Edomex,low,2024-11-29,ads,basic,1
b7478d21,27,CDMX,low,2024-03-15,organic,basic,1
fe36bc36,23,CDMX,low,2024-05-11,market_stand,basic,1
497f994e,44,CDMX,low,2024-05-24,organic,pro,0
9d8ea751,67,CDMX,low,2024-06-04,market_stand,plus,1
cb9a2621,28,Edomex,low,2024-06-18,ads,pro,1
4f72b425,39,Guadalajara,mid,2024-11-23,referral,basic,1
dbc08aec,29,Edomex,low,2024-08-26,social,basic,1
dc50d0d4,60,CDMX,low,2024-11-24,market_stand,plus,1
161d9c06,39,CDMX,low,2024-05-08,ads,basic,0
50259ffb,68,Monterrey,high,2024-07-11,ads,basic,1
1de24e9d,30,Edomex,mid,2024-02-08,ads,plus,1
12ee6e58,22,CDMX,high,2024-04-11,ads,plus,1
89245a52,48,CDMX,high,2024-08-01,social,basic,0
4e0ad5dc,51,Monterrey,low,2024-03-03,ads,basic,0
217caa86,69,Monterrey,mid,2024-12-17,ads,basic,1
2f407382,63,Puebla,low,2024-04-09,market_stand,plus,0
093b764d,63,Guadalajara,high,2024-02-29,ads,basic,1
6026ad39,50,Edomex,low,2024-10-12,market_stand,pro,1
6bea766f,36,Edomex,low,2024-02-02,organic,basic,1
2ea3ae0f,40,CDMX,high,2024-04-28,organic,basic,1
4211091c,24,Guadalajara,mid,2024-03-13,referral,plus,0
563c7779,40,Edomex,high,2024-09-11,ads,pro,1
232d203c,36,CDMX,low,2024-11-04,social,plus,1
31a355a0,19,Puebla,low,2024-03-12,ads,basic,1
f31c42ad,28,Edomex,low,2024-06-01,organic,basic,1
63a86e9e,45,CDMX,low,2024-06-24,ads,plus,1
22c9fa79,37,CDMX,low,2024-09-09,ads,plus,1
8581b5dc,69,Puebla,low,2024-05-08,referral,pro,1
051672bd,42,Puebla,mid,2024-07-10,ads,basic,0
5923559d,67,Edomex,low,2024-07-03,referral,plus,0
bc8e8b4e,52,Querétaro,mid,2024-01-05,social,basic,1
f37d918a,20,Puebla,high,2024-07-27,ads,basic,0
17eecd41,28,Monterrey,mid,2024-07-26,referral,basic,0
bdc1bcc4,54,Puebla,low,2024-12-28,organic,basic,0
79436bbc,46,Edomex,low,2024-07-05,market_stand,basic,1
d8033488,33,Monterrey,low,2024-11-25,ads,basic,1
6c25a517,45,Edomex,mid,2024-05-07,referral,plus,1
e08b2959,64,Guadalajara,low,2024-09-11,ads,plus,0
45f0a6d9,38,CDMX,low,2024-11-26,organic,basic,0
5019af3c,20,Monterrey,high,2024-02-26,ads,plus,1
a8024751,34,Querétaro,mid,2024-07-26,organic,basic,0
603d7796,66,CDMX,mid,2024-12-02,market_stand,basic,1
643e613e,57,Querétaro,low,2024-07-22,ads,pro,0
6678116a,61,Edomex,high,2024-11-22,social,basic,1
b9c9fd28,65,CDMX,low,2024-06-02,ads,basic,1
d6414b08,24,CDMX,low,2024-11-20,organic,plus,1
83ede531,32,Monterrey,high,2024-08-18,ads,basic,1
7b0d47b0,21,Edomex,high,2024-06-24,organic,basic,0
7c30bd61,18,CDMX,low,2024-03-19,market_stand,plus,1
3e0ad65f,61,Guadalajara,low,2024-03-03,organic,plus,1
b0228068,66,CDMX,low,2024-04-15,market_stand,basic,1
ad348612,26,Edomex,mid,2024-10-03,organic,pro,1
1f0b7ccf,55,Puebla,mid,2024-06-20,ads,basic,0
0128ea52,45,Guadalajara,low,2024-05-22,organic,basic,1
a1f06ec7,21,Monterrey,low,2024-06-19,referral,basic,0
4ca75778,65,Edomex,mid,2024-05-06,ads,basic,1
669bdceb,63,Querétaro,mid,2024-10-22,social,pro,1
9915d5f8,47,CDMX,low,2024-05-23,ads,plus,0
08b31268,54,CDMX,mid,2024-06-21,organic,basic,1
bc8d799c,38,CDMX,high,2024-07-23,market_stand,basic,1
13b6bfb3,59,Edomex,low,2024-08-24,referral,basic,1
4de45765,41,Guadalajara,mid,2024-05-02,market_stand,plus,1
ea46d80d,69,Monterrey,mid,2024-01-27,ads,basic,1
2bd96edc,21,CDMX,mid,2024-09-09,market_stand,pro,1
d0cc2df0,26,CDMX,high,2024-07-23,organic,basic,1
07443e87,68,Guadalajara,mid,2024-08-25,social,basic,1
fb6cdb05,33,Querétaro,mid,2024-07-17,organic,pro,1
4e684c74,34,CDMX,low,2024-07-05,market_stand,pro,1
b547b72c,59,CDMX,mid,2024-12-13,organic,basic,1
ce02f355,27,CDMX,low,2024-01-20,market_stand,basic,1
11a4c976,44,Edomex,low,2024-02-03,market_stand,pro,1
aa5868d7,32,CDMX,low,2024-12-08,market_stand,plus,1
92ff62d9,28,CDMX,mid,2024-11-20,ads,plus,1
de0b1454,68,Guadalajara,high,2024-05-30,ads,plus,1
c9226679,28,CDMX,mid,2024-07-16,market_stand,pro,1
ea969c74,22,Edomex,mid,2024-06-13,referral,basic,0
bedad426,53,CDMX,low,2024-12-30,referral,basic,1
b6820a78,63,Puebla,mid,2024-06-15,organic,basic,0
145c241d,24,Edomex,high,2024-10-05,ads,plus,1
2267b95a,54,CDMX,low,2024-05-13,ads,basic,1
c028e514,46,CDMX,mid,2024-05-19,referral,basic,1
6fe48c8c,61,Guadalajara,mid,2024-09-03,organic,plus,1
dc73493d,24,Puebla,low,2024-05-26,ads,basic,1
3146e458,68,CDMX,mid,2024-01-06,market_stand,pro,1
98821e60,50,CDMX,low,2024-03-04,ads,basic,1
438d52a4,61,CDMX,low,2024-11-15,market_stand,plus,0
0bfbd4fb,36,Guadalajara,low,2024-05-14,organic,plus,1
eff97bac,67,Querétaro,low,2024-02-07,ads,basic,1
2733e73b,50,Edomex,low,2024-12-09,ads,basic,0
f8a5fd85,24,CDMX,high,2024-12-31,ads,basic,1
a9db5326,65,Monterrey,low,2024-07-01,referral,plus,1
a6761cba,59,Monterrey,mid,2024-08-17,organic,plus,1
18866c45,33,CDMX,mid,2024-10-03,ads,basic,1
982d22b1,46,CDMX,low,2024-01-25,organic,basic,1
b21d383e,38,Edomex,low,2024-04-18,referral,pro,1
194ef691,46,Monterrey,high,2024-07-24,market_stand,basic,0
8418ac63,68,Guadalajara,mid,2024-07-20,organic,pro,1
327b437c,64,Guadalajara,high,2024-05-01,ads,basic,1
a8411d1c,29,Monterrey,low,2024-01-01,ads,basic,1
66ad3db7,68,CDMX,mid,2024-12-14,market_stand,basic,0
641c348a,40,CDMX,mid,2024-08-12,organic,basic,1
cbf37e43,54,CDMX,high,2024-10-03,ads,pro,1
14b451ab,57,Puebla,low,2024-06-09,market_stand,plus,1
b92a37a3,43,Edomex,high,2024-07-04,ads,plus,1
5e2b8068,41,CDMX,low,2024-06-11,market_stand,plus,1
e11f56c2,41,CDMX,mid,2024-06-06,ads,plus,1
75dfe623,62,Monterrey,mid,2024-09-02,social,plus,1
542313e2,38,Monterrey,mid,2024-12-30,organic,plus,1
ab105eb1,32,Guadalajara,low,2024-10-11,organic,plus,1
00df84f2,36,CDMX,mid,2024-09-01,ads,plus,1
59cfdaf3,28,Puebla,low,2024-01-05,ads,basic,1
b7a88009,38,Monterrey,low,2024-07-07,referral,basic,1
37c1f8a1,23,Guadalajara,mid,2024-12-15,organic,basic,1
1ff2aec5,22,Guadalajara,mid,2024-05-25,organic,basic,0
306e75a5,55,Puebla,low,2024-07-20,market_stand,basic,1
9e68d64e,22,Querétaro,mid,2024-04-28,ads,basic,1
366dfd19,47,Edomex,low,2024-03-10,market_stand,basic,1
d30966d3,58,Edomex,mid,2024-09-15,referral,plus,1
6f0774bb,55,Edomex,mid,2024-04-24,organic,plus,0
98785e60,41,Monterrey,mid,2024-08-03,market_stand,basic,0
019411f6,28,Guadalajara,mid,2024-08-05,market_stand,pro,1
46fccf32,66,CDMX,mid,2024-11-06,market_stand,pro,0
e830b20a,61,CDMX,low,2024-12-09,organic,pro,1
e61abb6b,49,Puebla,mid,2024-07-21,ads,basic,1
095e8f0a,22,Puebla,low,2024-01-19,social,basic,0
7502d36c,19,Querétaro,low,2024-08-01,referral,basic,1
a9397002,34,Edomex,mid,2024-11-19,ads,plus,1
1e6343e6,26,Monterrey,low,2024-06-23,organic,plus,1
d2cfcc98,62,Monterrey,low,2024-07-25,referral,plus,1
dc415c3f,28,CDMX,high,2024-10-06,market_stand,plus,1
15a21261,32,CDMX,low,2024-06-09,social,pro,0
71f4272b,68,Querétaro,low,2024-05-31,social,plus,1
991c119f,60,CDMX,low,2024-06-25,ads,pro,1
88219fe0,29,Edomex,low,2024-11-07,referral,plus,1
bfa918c0,37,Guadalajara,mid,2024-06-27,organic,basic,1
5a6d60f8,44,Guadalajara,mid,2024-04-29,organic,plus,1
2a877001,52,CDMX,mid,2024-08-06,organic,basic,1
94383a50,66,Monterrey,low,2024-09-10,social,basic,1
bf33dac1,63,CDMX,mid,2024-11-30,organic,pro,1
7c892585,68,Monterrey,low,2024-11-22,ads,basic,1
800a96a0,20,CDMX,mid,2024-10-13,ads,basic,1
ed9b8412,30,Guadalajara,mid,2024-10-08,ads,pro,1
bf32ad2d,47,Monterrey,low,2024-06-13,ads,basic,0
8158d4e6,20,CDMX,mid,2024-05-05,organic,basic,0
cd1ae4a8,36,CDMX,mid,2024-07-24,ads,basic,1
25638ca4,25,Monterrey,low,2024-09-15,ads,basic,1
bc0bd8dd,66,CDMX,mid,2024-07-08,market_stand,basic,1
490d9b19,21,CDMX,mid,2024-03-16,market_stand,basic,0
53053933,25,Edomex,low,2024-01-06,market_stand,plus,0
25afadd7,28,Querétaro,low,2024-01-22,ads,basic,1
1f96ccd1,25,Edomex,mid,2024-06-04,organic,plus,1
e4022606,47,Edomex,high,2024-10-16,ads,basic,1
7e6a3420,36,Querétaro,mid,2024-10-16,social,basic,1
4330de19,65,Edomex,mid,2024-10-22,organic,plus,1
fb259dbb,31,Edomex,mid,2024-09-16,organic,basic,1
7a3f5cbc,45,Edomex,low,2024-01-09,social,basic,1
015a337d,52,CDMX,low,2024-11-19,social,basic,1
3aba5ce4,50,CDMX,low,2024-12-12,organic,basic,0
dd2e86ea,59,Guadalajara,high,2024-11-07,market_stand,basic,1
5da31cf8,28,CDMX,mid,2024-06-12,ads,basic,0
8add7340,44,Guadalajara,high,2024-03-19,ads,basic,1
f18a9718,59,CDMX,low,2024-11-27,ads,basic,1
81bbaf0e,62,Edomex,mid,2024-03-08,social,basic,1
42d6b167,50,CDMX,mid,2024-10-15,organic,plus,1
e6d93ebe,51,Edomex,low,2024-12-19,market_stand,basic,1
a7b1dd13,62,Monterrey,low,2024-11-25,organic,plus,0
2ce1dde6,50,Edomex,mid,2024-07-09,referral,plus,1
bdaf7839,67,CDMX,mid,2024-11-01,referral,basic,1
09bcf3f8,24,CDMX,mid,2024-10-31,market_stand,basic,1
abb46ed6,36,Monterrey,low,2024-12-22,social,basic,1
86475380,23,CDMX,mid,2024-05-11,market_stand,basic,1
4588b9cf,22,Monterrey,low,2024-08-18,market_stand,basic,1
c5c3eacc,42,CDMX,low,2024-10-26,ads,basic,1
c60457fe,29,CDMX,mid,2024-03-24,social,pro,1
9cfe24a5,39,Monterrey,low,2024-03-23,ads,plus,1
c7a8327c,40,Edomex,high,2024-05-22,ads,basic,1
c7125e93,50,CDMX,low,2024-05-11,ads,pro,1
21472da3,67,Querétaro,low,2024-10-02,ads,basic,0
1ff3ea6f,62,CDMX,low,2024-12-08,referral,basic,1
107e3d11,37,Edomex,mid,2024-02-27,ads,basic,0
7be3003f,34,Edomex,low,2024-04-28,organic,pro,1
8e6d7fd6,58,Edomex,low,2024-12-06,social,basic,1
7d21bc2c,24,Monterrey,low,2024-08-05,social,plus,1
5d6ba6a2,46,CDMX,low,2024-03-16,ads,plus,1
b8845705,39,Querétaro,mid,2024-08-08,social,basic,1
12945519,27,Guadalajara,low,2024-11-16,ads,basic,0
d9caf46d,50,Querétaro,low,2024-05-16,ads,basic,0
dec824c1,34,Monterrey,mid,2024-06-26,social,plus,0
42ab44f3,27,Querétaro,low,2024-08-12,referral,basic,1
ccb58efc,51,Guadalajara,mid,2024-11-03,market_stand,basic,1
d59f037e,27,Edomex,low,2024-07-25,ads,basic,1
2ae9b306,52,Edomex,mid,2024-12-16,ads,plus,0
33629e5d,26,Guadalajara,low,2024-10-03,organic,plus,0
ce5b1fd5,40,Edomex,low,2024-06-03,social,basic,0
858090c4,60,Monterrey,low,2024-06-27,organic,basic,1
ae4841d7,29,CDMX,high,2024-09-11,ads,basic,1
5ffb1209,57,Monterrey,low,2024-01-26,organic,basic,0
28cac570,55,CDMX,high,2024-03-23,referral,basic,1
6222ce8e,64,Querétaro,high,2024-03-28,ads,plus,0
ab0aa91d,26,CDMX,low,2024-10-20,market_stand,basic,1
e1afa94a,55,CDMX,low,2024-10-28,ads,basic,1
9e7fd4c7,66,Monterrey,low,2024-10-27,organic,basic,1
63417343,57,Monterrey,high,2024-02-08,organic,basic,0
a76297d6,27,Monterrey,mid,2024-04-18,organic,plus,0
f7ff5852,60,Querétaro,mid,2024-04-24,market_stand,plus,0
26a4f12f,23,CDMX,low,2024-01-09,market_stand,basic,1
1a5dc32c,48,Monterrey,mid,2024-04-04,ads,basic,1
abefbdb9,43,Edomex,low,2024-06-06,ads,plus,1
4b0ccdc4,45,Edomex,low,2024-11-20,organic,plus,1
bf810c2e,45,Edomex,low,2024-03-03,market_stand,plus,1
ab375fec,19,CDMX,low,2024-11-10,social,plus,1
53dc3ef2,44,Edomex,high,2024-10-26,market_stand,plus,1
abb46182,66,Monterrey,mid,2024-02-27,organic,plus,1
87d55f05,40,CDMX,low,2024-04-05,ads,pro,1
82766fac,32,Querétaro,low,2024-06-16,social,plus,1
0e6582d3,69,Edomex,mid,2024-12-11,organic,plus,1
8eb07310,23,CDMX,mid,2024-10-14,referral,plus,0
d901169a,43,Guadalajara,low,2024-12-21,social,basic,0
54c3476a,44,CDMX,low,2024-04-24,market_stand,basic,0
e6bf2421,42,CDMX,mid,2024-11-28,referral,pro,0
ec03695f,65,Guadalajara,high,2024-12-15,ads,basic,0
548ab644,39,CDMX,mid,2024-08-07,social,basic,1
d4b34b57,68,CDMX,low,2024-02-26,ads,basic,1
c402fddc,21,Monterrey,mid,2024-04-07,social,basic,1
4148e401,56,CDMX,low,2024-02-17,ads,basic,0
bd483ad5,48,Monterrey,high,2024-10-22,market_stand,basic,0
67ce8077,30,Monterrey,low,2024-04-24,social,basic,0
904eaa56,29,CDMX,low,2024-09-13,referral,basic,0
ca30384f,55,Edomex,low,2024-04-07,ads,basic,1
073f5804,51,CDMX,low,2024-12-23,organic,basic,0
7f4ee399,49,Guadalajara,low,2024-10-10,market_stand,basic,0
3bb4ad7b,20,CDMX,mid,2024-05-18,referral,basic,1
60d7aa8c,49,Querétaro,mid,2024-06-23,ads,plus,1
706f73e4,69,CDMX,mid,2024-01-22,market_stand,basic,0
beffe811,18,Guadalajara,low,2024-02-20,social,pro,1
c887787b,42,CDMX,low,2024-12-31,market_stand,plus,1
57290d0f,43,CDMX,low,2024-10-25,referral,basic,1
00a1ad38,64,Edomex,low,2024-11-02,social,basic,1
15c8eba1,32,Edomex,low,2024-08-23,market_stand,basic,1
0d35ee4c,42,Querétaro,high,2024-03-22,organic,basic,1
7c502b45,55,CDMX,high,2024-02-08,social,pro,0
ea51eb04,21,CDMX,low,2024-09-22,ads,plus,1
cf61ab82,59,Edomex,mid,2024-05-01,social,plus,1
aee8859d,60,Edomex,mid,2024-01-01,market_stand,plus,1
1f70429b,55,Puebla,low,2024-01-09,referral,pro,1
fae945ba,51,Puebla,mid,2024-07-23,ads,pro,1
9563ccad,56,Puebla,low,2024-11-03,organic,basic,1
695f29ea,58,CDMX,low,2024-05-12,ads,basic,1
a794e529,64,Edomex,high,2024-12-31,referral,basic,1
affd92dc,40,Monterrey,mid,2024-05-19,market_stand,basic,1
27f8587f,41,CDMX,low,2024-09-25,organic,basic,1
81e6b94e,51,Guadalajara,low,2024-03-30,organic,basic,1
4a9101aa,28,CDMX,high,2024-08-10,referral,plus,0
a79ad409,62,CDMX,low,2024-04-10,ads,basic,1
