order_id,user_id,vendor_id,order_date,order_status,order_total,commission
5358,2729,73,2024-04-21 16:33:43,cancelled,1898.34,284.75
5359,2729,136,2024-10-15 19:40:13,completed,587.17,88.08
5360,2729,199,2024-05-21 12:27:54,cancelled,1419.96,212.99
5361,2729,16,2024-05-26 17:40:28,completed,1531.84,229.78
5362,2730,168,2024-01-06 14:14:30,completed,470.23,70.53
5363,2730,87,2024-05-19 05:00:15,cancelled,263.91,39.59
5364,2731,103,2024-11-10 06:54:56,cancelled,260.03,39.0
5365,2731,36,2024-03-10 14:13:37,cancelled,1787.16,268.07
5366,2731,116,2024-05-31 12:41:47,completed,1035.89,155.38
5367,2731,137,2024-06-12 17:13:01,cancelled,1514.05,227.11
5368,2733,186,2024-06-06 14:00:39,completed,1584.99,237.75
5369,2733,58,2024-06-13 10:20:34,completed,1098.87,164.83
5370,2734,81,2024-09-30 16:58:46,cancelled,156.47,23.47
5371,2734,151,2024-12-09 00:40:18,cancelled,1897.23,284.58
5372,2735,8,2024-03-04 04:07:44,cancelled,1026.9,154.03
5373,2735,78,2024-06-01 04:27:16,completed,224.37,33.66
5374,2735,78,2024-02-26 20:11:20,cancelled,805.92,120.89
5375,2736,24,2024-08-04 03:26:29,completed,1088.18,163.23
5376,2736,52,2024-06-26 20:20:45,cancelled,1143.42,171.51
5377,2737,48,2024-01-24 06:38:05,cancelled,1204.07,180.61
5378,2737,107,2024-02-07 22:07:34,completed,816.18,122.43
5379,2737,117,2024-11-28 20:39:11,completed,1929.91,289.49
5380,2737,99,2024-10-28 23:21:42,cancelled,964.52,144.68
5381,2738,64,2024-06-19 12:53:29,completed,1124.11,168.62
5382,2738,39,2024-05-13 04:57:33,completed,693.22,103.98
5383,2738,65,2024-06-10 15:46:54,cancelled,1823.34,273.5
5384,2738,146,2024-07-27 21:44:24,cancelled,1619.51,242.93
5385,2739,182,2024-12-09 18:45:19,cancelled,1413.69,212.05
5386,2739,94,2024-10-18 06:06:34,cancelled,842.67,126.4
5387,2740,85,2024-06-28 05:33:44,cancelled,1263.17,189.48
5388,2740,107,2024-04-11 04:39:22,cancelled,1430.6,214.59
5389,2741,15,2024-04-11 04:18:50,completed,586.43,87.96
5390,2741,185,2024-10-06 15:25:26,cancelled,1570.82,235.62
5391,2743,125,2024-02-22 23:52:23,cancelled,1028.91,154.34
5392,2743,54,2024-02-15 16:26:49,cancelled,527.8,79.17
5393,2743,97,2024-07-20 02:10:19,completed,333.58,50.04
5394,2743,25,2024-10-02 03:42:14,completed,1220.71,183.11
5395,2743,177,2024-11-15 14:45:44,completed,1640.17,246.03
5396,2744,43,2024-09-23 15:11:30,completed,1176.33,176.45
5397,2745,145,2024-10-04 09:00:51,completed,588.23,88.23
5398,2746,5,2024-04-20 00:19:09,cancelled,1363.81,204.57
5399,2747,193,2024-05-19 04:17:30,completed,1731.6,259.74
5400,2747,174,2024-08-15 10:49:11,cancelled,455.22,68.28
5401,2748,197,2024-09-12 05:47:31,cancelled,908.03,136.2
5402,2749,119,2024-09-14 07:21:45,completed,708.97,106.35
5403,2749,192,2024-11-15 14:41:22,cancelled,449.83,67.47
5404,2749,36,2024-05-22 01:26:26,cancelled,1866.41,279.96
5405,2750,73,2024-06-18 19:34:25,completed,371.55,55.73
5406,2750,18,2024-01-10 17:01:07,cancelled,960.02,144.0
5407,2750,133,2024-05-07 07:43:02,cancelled,1316.47,197.47
5408,2751,141,2024-07-22 07:40:16,cancelled,713.04,106.96
5409,2751,175,2024-10-31 13:32:50,completed,1507.09,226.06
5410,2752,196,2024-01-12 22:52:21,cancelled,228.12,34.22
5411,2753,179,2024-05-25 14:06:35,completed,1164.34,174.65
5412,2753,16,2024-03-09 00:16:38,cancelled,1952.8,292.92
5413,2754,72,2024-05-29 08:11:23,completed,916.5,137.47
5414,2754,103,2024-04-13 07:07:09,cancelled,1126.37,168.96
5415,2754,151,2024-05-19 16:26:00,completed,1083.4,162.51
5416,2755,29,2024-02-27 06:18:07,cancelled,1845.3,276.79
5417,2755,103,2024-09-15 13:11:22,completed,551.58,82.74
5418,2756,103,2024-07-23 22:02:42,completed,978.33,146.75
5419,2756,155,2024-01-07 13:11:53,cancelled,1229.73,184.46
5420,2756,110,2024-01-28 12:19:38,completed,1946.0,291.9
5421,2757,18,2024-04-29 06:22:10,completed,1706.03,255.9
5422,2757,16,2024-02-25 21:09:48,completed,1427.78,214.17
5423,2758,89,2024-05-28 13:34:15,cancelled,626.06,93.91
5424,2758,146,2024-03-08 04:21:56,completed,509.05,76.36
5425,2758,133,2024-10-22 07:46:06,cancelled,1706.24,255.94
5426,2758,79,2024-12-12 12:50:41,completed,1408.0,211.2
5427,2759,56,2024-04-14 02:54:49,completed,1091.94,163.79
5428,2759,1,2024-09-23 17:43:41,cancelled,1457.48,218.62
5429,2759,70,2024-03-12 02:41:43,cancelled,533.86,80.08
5430,2759,34,2024-12-15 12:49:56,cancelled,755.18,113.28
5431,2760,115,2024-09-27 14:20:40,cancelled,947.14,142.07
5432,2760,95,2024-02-01 03:37:10,completed,572.89,85.93
5433,2760,14,2024-03-17 23:16:18,cancelled,1857.68,278.65
5434,2761,130,2024-06-30 13:24:31,cancelled,953.35,143.0
5435,2761,193,2024-03-26 16:02:17,cancelled,1822.04,273.31
5436,2762,44,2024-10-03 10:37:06,cancelled,731.74,109.76
5437,2762,193,2024-05-19 00:11:21,cancelled,755.4,113.31
5438,2763,49,2024-03-06 10:30:32,cancelled,1600.87,240.13
5439,2763,37,2024-02-04 11:31:19,completed,1717.8,257.67
5440,2763,113,2024-12-02 11:42:27,cancelled,1257.02,188.55
5441,2763,104,2024-12-27 04:26:58,cancelled,1866.19,279.93
5442,2764,49,2024-01-25 02:13:06,completed,809.08,121.36
5443,2764,95,2024-02-02 02:24:07,completed,1783.3,267.5
5444,2764,72,2024-07-01 07:55:35,completed,377.05,56.56
5445,2764,162,2024-03-24 16:11:43,completed,1025.98,153.9
5446,2765,126,2024-05-07 06:46:21,cancelled,625.11,93.77
5447,2765,162,2024-10-08 22:31:23,cancelled,1735.35,260.3
5448,2765,27,2024-09-16 03:46:38,completed,1366.42,204.96
5449,2766,39,2024-09-14 12:12:17,cancelled,859.3,128.89
5450,2766,192,2024-11-01 21:51:04,completed,1652.65,247.9
5451,2766,194,2024-02-29 06:01:14,cancelled,154.64,23.2
5452,2767,193,2024-01-23 17:13:46,completed,459.37,68.91
5453,2767,31,2024-08-20 13:34:56,completed,1416.85,212.53
5454,2767,71,2024-05-21 21:42:36,completed,771.21,115.68
5455,2768,113,2024-01-20 19:03:32,completed,1299.9,194.99
5456,2768,150,2024-03-14 01:36:15,cancelled,1700.94,255.14
5457,2769,36,2024-06-08 21:35:23,completed,1424.29,213.64
5458,2769,88,2024-08-08 16:35:11,completed,791.4,118.71
5459,2770,144,2024-09-27 18:25:45,cancelled,536.81,80.52
5460,2770,31,2024-08-14 01:12:00,completed,409.73,61.46
5461,2771,185,2024-08-09 05:51:10,completed,1229.44,184.42
5462,2772,149,2024-05-07 15:21:46,completed,648.06,97.21
5463,2773,140,2024-05-08 23:26:36,cancelled,205.48,30.82
5464,2773,198,2024-09-22 12:41:27,completed,377.26,56.59
5465,2773,84,2024-06-21 13:10:39,completed,325.62,48.84
5466,2773,121,2024-09-22 00:37:03,completed,331.66,49.75
5467,2774,16,2024-04-23 13:33:30,completed,1879.97,282.0
5468,2774,90,2024-03-26 14:43:52,completed,1730.38,259.56
5469,2775,83,2024-11-19 21:28:05,completed,1725.09,258.76
5470,2776,94,2024-07-12 08:41:56,cancelled,290.37,43.56
5471,2776,39,2024-01-21 17:39:02,cancelled,369.28,55.39
5472,2776,56,2024-12-31 23:30:15,cancelled,1842.36,276.35
5473,2776,25,2024-07-30 08:08:58,cancelled,263.16,39.47
5474,2778,4,2024-02-13 23:47:46,cancelled,1759.05,263.86
5475,2779,63,2024-02-06 17:32:45,completed,190.42,28.56
5476,2780,48,2024-05-08 11:10:34,cancelled,867.63,130.14
5477,2780,116,2024-01-10 13:56:28,completed,1508.23,226.23
5478,2780,190,2024-03-24 20:41:21,completed,781.1,117.16
5479,2780,130,2024-01-06 02:38:51,completed,423.42,63.51
5480,2781,195,2024-12-12 00:07:30,completed,1611.6,241.74
5481,2781,142,2024-09-23 16:55:23,completed,1232.83,184.92
5482,2782,107,2024-08-11 21:13:44,completed,1754.85,263.23
5483,2782,94,2024-03-08 11:14:52,completed,1285.0,192.75
5484,2782,16,2024-10-31 22:27:53,completed,1370.26,205.54
5485,2783,85,2024-07-06 14:27:03,cancelled,771.0,115.65
5486,2783,51,2024-05-27 05:17:16,completed,1432.25,214.84
5487,2784,108,2024-05-15 20:11:36,completed,160.3,24.05
5488,2784,145,2024-02-01 11:48:49,cancelled,1406.14,210.92
5489,2785,95,2024-02-15 13:07:16,completed,469.82,70.47
5490,2785,152,2024-10-24 09:35:53,completed,768.37,115.26
5491,2786,34,2024-08-30 01:00:14,completed,989.11,148.37
5492,2786,75,2024-09-01 04:25:02,cancelled,1623.13,243.47
5493,2787,88,2024-05-19 00:53:44,completed,662.77,99.42
5494,2789,17,2024-04-01 21:17:19,cancelled,1212.04,181.81
5495,2789,50,2024-06-27 03:35:06,completed,1926.74,289.01
5496,2790,180,2024-09-01 07:43:45,cancelled,666.22,99.93
5497,2790,7,2024-05-17 15:24:58,completed,1512.04,226.81
5498,2791,112,2024-02-19 23:35:33,completed,1877.66,281.65
5499,2791,28,2024-09-06 10:41:08,cancelled,1712.81,256.92
5500,2792,154,2024-02-10 23:03:47,completed,1141.36,171.2
5501,2793,86,2024-01-12 14:18:32,cancelled,311.36,46.7
5502,2794,37,2024-07-11 18:55:26,completed,1771.71,265.76
5503,2794,158,2024-10-09 09:54:23,cancelled,1413.47,212.02
5504,2795,166,2024-03-03 12:16:26,cancelled,1076.2,161.43
5505,2795,13,2024-06-09 06:47:29,cancelled,688.37,103.26
5506,2795,185,2024-01-02 00:36:38,cancelled,867.23,130.08
5507,2795,95,2024-10-11 17:56:17,completed,1200.34,180.05
5508,2796,154,2024-12-25 05:34:56,cancelled,162.94,24.44
5509,2796,55,2024-12-24 18:59:53,cancelled,1724.33,258.65
5510,2797,40,2024-01-24 00:02:50,cancelled,1631.35,244.7
5511,2798,129,2024-04-29 04:43:12,cancelled,874.05,131.11
5512,2798,57,2024-04-11 04:31:05,completed,1554.89,233.23
5513,2799,182,2024-01-31 09:27:01,completed,678.78,101.82
5514,2799,112,2024-05-24 22:02:39,cancelled,837.3,125.59
5515,2799,68,2024-09-26 16:08:17,completed,1954.72,293.21
5516,2799,28,2024-06-27 09:44:03,cancelled,156.28,23.44
5517,2800,55,2024-08-03 04:30:15,cancelled,566.37,84.96
5518,2800,75,2024-09-30 08:58:34,cancelled,1500.66,225.1
5519,2801,104,2024-02-26 19:30:11,completed,1839.82,275.97
5520,2801,75,2024-04-07 09:52:26,cancelled,1547.69,232.15
5521,2801,47,2024-03-04 03:56:05,cancelled,831.19,124.68
5522,2802,177,2024-10-09 07:14:00,cancelled,392.32,58.85
5523,2803,161,2024-08-27 21:43:00,cancelled,157.55,23.63
5524,2804,43,2024-03-26 03:00:28,cancelled,1746.62,261.99
5525,2805,36,2024-11-16 16:20:47,completed,568.46,85.27
5526,2805,27,2024-10-26 14:26:22,completed,701.24,105.19
5527,2805,60,2024-10-11 14:29:08,cancelled,336.81,50.52
5528,2806,33,2024-08-15 23:09:04,completed,1793.34,269.0
5529,2806,167,2024-09-27 00:44:01,completed,1901.87,285.28
5530,2806,186,2024-01-24 17:54:47,cancelled,1874.69,281.2
5531,2806,8,2024-07-12 14:28:19,cancelled,221.79,33.27
5532,2806,53,2024-01-16 13:17:46,completed,1268.05,190.21
5533,2807,14,2024-12-21 19:24:12,completed,550.73,82.61
5534,2807,34,2024-06-24 14:46:07,completed,1045.67,156.85
5535,2807,8,2024-08-04 21:24:55,cancelled,747.82,112.17
5536,2808,56,2024-12-06 15:28:26,completed,300.06,45.01
5537,2808,25,2024-09-18 21:42:01,cancelled,1549.96,232.49
5538,2808,168,2024-09-21 22:53:15,completed,1571.54,235.73
5539,2809,159,2024-03-14 03:23:07,cancelled,948.88,142.33
5540,2809,27,2024-02-20 06:47:13,completed,195.83,29.37
5541,2809,64,2024-10-21 23:56:59,completed,1497.35,224.6
5542,2809,1,2024-06-28 16:16:07,completed,1935.0,290.25
5543,2809,87,2024-04-16 16:33:17,completed,1019.93,152.99
5544,2810,88,2024-11-05 12:46:01,completed,151.28,22.69
5545,2810,66,2024-02-16 16:08:19,cancelled,1791.34,268.7
5546,2811,191,2024-01-23 07:21:26,completed,1392.84,208.93
5547,2811,192,2024-03-29 15:57:22,cancelled,405.01,60.75
5548,2812,142,2024-10-10 19:23:35,completed,1239.77,185.97
5549,2813,150,2024-08-10 09:32:06,completed,264.33,39.65
5550,2813,84,2024-05-16 15:46:43,cancelled,969.56,145.43
5551,2813,25,2024-12-30 14:43:13,completed,304.3,45.65
5552,2813,38,2024-09-30 10:57:52,completed,480.22,72.03
5553,2814,142,2024-01-19 04:29:42,completed,969.37,145.41
5554,2814,130,2024-06-18 19:47:13,cancelled,1130.9,169.64
5555,2815,48,2024-12-11 01:08:00,completed,619.72,92.96
5556,2815,77,2024-05-31 17:37:26,completed,440.44,66.07
5557,2817,174,2024-05-16 00:48:38,cancelled,1326.37,198.96
5558,2817,99,2024-11-14 14:16:23,completed,1867.13,280.07
5559,2817,24,2024-02-20 10:02:33,cancelled,1712.52,256.88
5560,2819,182,2024-01-01 11:32:49,completed,1393.92,209.09
5561,2819,147,2024-12-13 22:58:20,cancelled,1907.88,286.18
5562,2821,141,2024-06-29 13:38:37,completed,1766.57,264.99
5563,2821,79,2024-03-08 20:11:53,completed,1159.73,173.96
5564,2823,175,2024-08-26 08:32:03,completed,973.33,146.0
5565,2823,158,2024-11-22 05:23:59,completed,1860.04,279.01
5566,2823,6,2024-03-15 21:01:26,completed,1367.68,205.15
5567,2824,115,2024-05-25 23:37:07,cancelled,1225.84,183.88
5568,2824,88,2024-08-29 00:54:58,cancelled,845.44,126.82
5569,2825,135,2024-09-02 15:12:55,cancelled,1595.15,239.27
5570,2826,57,2024-12-21 11:27:53,completed,677.02,101.55
5571,2828,145,2024-09-29 02:12:47,completed,358.22,53.73
5572,2828,46,2024-09-22 17:41:11,completed,1482.35,222.35
5573,2829,109,2024-08-15 00:48:37,completed,1636.97,245.55
5574,2829,25,2024-02-19 12:47:47,cancelled,1037.76,155.66
5575,2830,127,2024-08-26 05:28:10,completed,529.31,79.4
5576,2831,159,2024-12-01 07:01:47,completed,1254.83,188.22
5577,2831,138,2024-07-08 15:21:25,completed,1163.68,174.55
5578,2832,165,2024-01-28 21:51:55,completed,1859.71,278.96
5579,2832,81,2024-02-09 09:40:36,cancelled,1137.68,170.65
5580,2832,42,2024-01-11 19:33:48,cancelled,1292.01,193.8
5581,2833,100,2024-10-05 19:37:48,cancelled,1180.87,177.13
5582,2833,72,2024-11-26 08:16:58,completed,860.12,129.02
5583,2834,101,2024-02-08 04:18:41,cancelled,900.9,135.13
5584,2834,93,2024-07-28 22:41:02,cancelled,1687.84,253.18
5585,2834,106,2024-11-03 20:08:22,completed,612.87,91.93
5586,2836,86,2024-07-28 14:36:01,completed,279.6,41.94
5587,2836,12,2024-07-19 02:49:31,completed,1250.97,187.65
5588,2837,140,2024-07-02 17:50:03,cancelled,1686.44,252.97
5589,2838,102,2024-04-18 08:36:46,cancelled,1824.17,273.63
5590,2838,174,2024-07-08 19:20:46,cancelled,1949.98,292.5
5591,2839,166,2024-06-19 16:49:21,cancelled,569.47,85.42
5592,2839,39,2024-10-01 10:08:02,cancelled,1934.67,290.2
5593,2839,90,2024-08-01 03:32:44,completed,950.34,142.55
5594,2841,107,2024-01-20 04:02:06,cancelled,205.76,30.86
5595,2841,42,2024-02-11 21:43:26,completed,689.24,103.39
5596,2842,107,2024-07-15 18:00:09,completed,1360.54,204.08
5597,2842,129,2024-08-30 12:52:40,cancelled,768.72,115.31
5598,2842,123,2024-04-03 13:01:12,cancelled,1104.55,165.68
5599,2842,81,2024-04-07 11:05:17,cancelled,693.49,104.02
5600,2844,82,2024-07-17 20:06:03,completed,1956.07,293.41
5601,2845,111,2024-06-24 02:29:41,completed,963.6,144.54
5602,2845,192,2024-02-10 01:34:28,completed,865.9,129.88
5603,2845,189,2024-01-27 18:20:12,cancelled,233.03,34.95
5604,2846,75,2024-07-14 01:11:02,cancelled,1633.55,245.03
5605,2847,101,2024-07-14 17:03:42,completed,640.71,96.11
5606,2847,176,2024-01-18 05:21:29,cancelled,731.15,109.67
5607,2847,41,2024-09-15 21:12:23,completed,1624.47,243.67
5608,2848,189,2024-05-19 08:11:41,cancelled,520.86,78.13
5609,2849,169,2024-02-11 03:07:09,completed,1343.26,201.49
5610,2850,36,2024-10-08 10:56:03,cancelled,166.92,25.04
5611,2850,13,2024-06-21 14:19:02,cancelled,1408.94,211.34
5612,2852,32,2024-02-19 11:51:17,cancelled,1531.58,229.74
5613,2853,111,2024-06-14 09:51:19,completed,1256.09,188.41
5614,2854,123,2024-06-26 14:39:55,cancelled,1406.12,210.92
5615,2854,46,2024-04-12 17:58:15,cancelled,1280.15,192.02
5616,2856,140,2024-07-05 22:56:29,completed,627.7,94.16
5617,2856,125,2024-09-17 02:51:07,cancelled,1155.13,173.27
5618,2856,88,2024-01-24 22:01:32,cancelled,1041.21,156.18
5619,2857,84,2024-07-07 17:15:56,cancelled,433.52,65.03
5620,2857,132,2024-06-22 22:42:09,cancelled,1498.63,224.79
5621,2857,52,2024-10-25 15:40:49,completed,1003.83,150.57
5622,2859,54,2024-04-29 03:31:02,cancelled,995.22,149.28
5623,2860,38,2024-01-04 04:21:21,cancelled,1643.11,246.47
5624,2860,71,2024-02-25 03:28:18,completed,643.71,96.56
5625,2860,93,2024-09-04 20:50:17,completed,1187.2,178.08
5626,2860,180,2024-05-17 11:42:07,cancelled,876.9,131.53
5627,2861,181,2024-09-08 00:05:29,completed,1182.7,177.41
5628,2863,64,2024-01-30 18:44:31,completed,1021.24,153.19
5629,2863,69,2024-06-03 23:57:28,cancelled,1516.73,227.51
5630,2864,25,2024-07-07 12:37:00,completed,200.69,30.1
5631,2864,45,2024-03-05 07:56:00,completed,1956.45,293.47
5632,2864,67,2024-05-25 06:28:37,cancelled,1919.48,287.92
5633,2865,47,2024-10-04 06:03:31,cancelled,1294.92,194.24
5634,2866,4,2024-05-11 21:29:35,cancelled,1447.35,217.1
5635,2866,102,2024-08-14 20:49:03,completed,684.96,102.74
5636,2866,49,2024-08-07 02:45:01,completed,219.62,32.94
5637,2866,155,2024-08-14 15:26:17,completed,1090.6,163.59
5638,2867,67,2024-08-21 04:57:09,completed,981.53,147.23
5639,2867,2,2024-11-28 12:53:04,completed,1020.24,153.04
5640,2867,102,2024-02-25 23:03:21,cancelled,749.81,112.47
5641,2868,63,2024-03-27 06:17:24,cancelled,454.9,68.23
5642,2868,160,2024-05-16 23:58:07,completed,838.91,125.84
5643,2868,39,2024-04-22 07:24:07,completed,791.81,118.77
5644,2868,158,2024-08-23 03:38:25,cancelled,903.19,135.48
5645,2869,158,2024-01-31 13:40:04,completed,1357.4,203.61
5646,2869,28,2024-03-24 05:20:20,completed,174.18,26.13
5647,2870,103,2024-04-04 06:20:10,completed,856.75,128.51
5648,2871,102,2024-12-07 18:55:13,cancelled,1712.41,256.86
5649,2871,40,2024-07-21 05:31:03,completed,1790.43,268.56
5650,2871,98,2024-03-10 17:30:14,completed,1513.91,227.09
5651,2873,171,2024-04-16 18:09:37,completed,1549.25,232.39
5652,2873,89,2024-11-27 20:36:42,cancelled,1774.04,266.11
5653,2873,63,2024-08-29 14:34:42,cancelled,1380.6,207.09
5654,2873,196,2024-03-24 09:32:54,cancelled,1313.78,197.07
5655,2874,52,2024-07-10 23:03:55,completed,1487.8,223.17
5656,2876,123,2024-04-07 12:30:47,cancelled,1665.37,249.81
5657,2876,55,2024-11-30 15:33:06,completed,412.4,61.86
5658,2876,82,2024-02-02 03:50:59,completed,835.98,125.4
5659,2877,11,2024-09-08 21:20:01,cancelled,1719.39,257.91
5660,2877,24,2024-02-03 13:09:17,completed,1191.69,178.75
5661,2877,45,2024-03-05 23:41:21,completed,1220.5,183.07
5662,2877,1,2024-10-12 11:10:25,completed,952.85,142.93
5663,2878,159,2024-08-14 09:37:25,cancelled,785.56,117.83
5664,2878,122,2024-09-16 16:29:25,cancelled,1988.28,298.24
5665,2879,118,2024-04-15 01:20:44,cancelled,804.76,120.71
5666,2880,89,2024-04-06 06:46:11,completed,997.98,149.7
5667,2880,121,2024-08-13 14:37:48,cancelled,862.62,129.39
5668,2880,34,2024-02-15 09:23:54,cancelled,856.47,128.47
5669,2880,40,2024-06-18 23:10:14,completed,1356.72,203.51
5670,2880,84,2024-07-13 12:09:49,completed,893.34,134.0
5671,2880,80,2024-04-18 00:42:49,cancelled,1290.21,193.53
5672,2881,23,2024-12-26 07:31:29,cancelled,803.19,120.48
5673,2882,85,2024-09-06 14:42:08,cancelled,1396.73,209.51
5674,2882,155,2024-03-10 14:18:53,cancelled,1494.3,224.14
5675,2882,173,2024-04-27 04:01:48,cancelled,1008.73,151.31
5676,2882,200,2024-01-08 13:16:16,cancelled,575.36,86.3
5677,2882,99,2024-01-19 16:23:13,cancelled,1180.89,177.13
5678,2883,63,2024-04-16 22:38:26,completed,549.1,82.36
5679,2883,167,2024-04-04 18:12:06,completed,1475.94,221.39
5680,2883,130,2024-02-16 19:54:25,cancelled,1459.42,218.91
5681,2884,189,2024-09-04 15:26:46,cancelled,1884.22,282.63
5682,2884,75,2024-01-02 06:24:31,cancelled,1036.67,155.5
5683,2884,9,2024-10-01 20:43:05,cancelled,187.61,28.14
5684,2885,42,2024-11-01 06:24:48,completed,822.26,123.34
5685,2886,20,2024-02-26 06:39:42,cancelled,1759.87,263.98
5686,2887,96,2024-06-15 05:07:29,cancelled,1011.49,151.72
5687,2887,168,2024-04-26 02:25:00,completed,608.97,91.35
5688,2890,73,2024-04-25 08:58:35,cancelled,191.37,28.71
5689,2891,160,2024-08-06 02:10:37,completed,481.91,72.29
5690,2891,188,2024-04-16 00:39:35,completed,236.44,35.47
5691,2892,56,2024-12-22 22:44:12,completed,197.58,29.64
5692,2893,163,2024-10-14 01:09:13,cancelled,957.13,143.57
5693,2894,119,2024-02-27 02:25:47,completed,157.21,23.58
5694,2895,151,2024-03-14 10:23:01,cancelled,1560.07,234.01
5695,2895,161,2024-08-18 10:41:11,completed,980.16,147.02
5696,2895,108,2024-04-12 18:54:21,completed,836.86,125.53
5697,2895,23,2024-10-05 11:31:05,completed,1672.8,250.92
5698,2895,15,2024-10-07 20:46:19,cancelled,1750.82,262.62
5699,2896,123,2024-08-07 18:01:42,completed,1414.74,212.21
5700,2898,170,2024-08-23 10:26:00,cancelled,639.2,95.88
5701,2898,140,2024-08-15 10:19:58,cancelled,373.85,56.08
5702,2898,83,2024-01-12 19:19:30,cancelled,638.4,95.76
5703,2899,181,2024-08-02 13:15:06,completed,232.55,34.88
5704,2899,126,2024-12-13 23:49:20,completed,1300.64,195.1
5705,2899,83,2024-06-25 17:05:02,completed,927.3,139.09
5706,2900,194,2024-05-18 12:23:16,cancelled,1588.92,238.34
5707,2900,77,2024-04-01 13:48:11,cancelled,510.03,76.5
5708,2900,111,2024-11-11 01:01:33,cancelled,1233.72,185.06
5709,2901,7,2024-08-15 08:36:22,completed,995.25,149.29
5710,2901,192,2024-07-07 16:39:44,completed,218.35,32.75
5711,2903,105,2024-02-16 12:51:05,completed,233.29,34.99
5712,2903,194,2024-02-23 14:04:44,completed,442.1,66.31
5713,2903,3,2024-06-19 09:02:57,completed,1955.25,293.29
5714,2903,42,2024-07-08 00:40:53,cancelled,887.52,133.13
5715,2904,4,2024-09-23 03:53:29,cancelled,991.55,148.73
5716,2904,52,2024-12-29 14:55:17,cancelled,1749.74,262.46
5717,2904,167,2024-07-06 10:47:22,cancelled,1170.76,175.61
5718,2904,17,2024-06-02 14:02:34,cancelled,605.92,90.89
5719,2905,133,2024-08-12 01:37:26,completed,1841.26,276.19
5720,2905,54,2024-07-26 19:15:24,cancelled,184.07,27.61
5721,2906,125,2024-01-18 10:04:00,cancelled,1727.0,259.05
5722,2906,63,2024-03-28 14:44:09,completed,1369.77,205.47
5723,2906,82,2024-06-16 05:16:53,cancelled,1596.45,239.47
5724,2910,120,2024-02-14 16:17:21,completed,1063.94,159.59
5725,2911,156,2024-05-27 22:04:15,cancelled,1793.72,269.06
5726,2911,103,2024-09-03 10:09:03,completed,1881.07,282.16
5727,2912,178,2024-07-11 22:43:46,completed,1855.04,278.26
5728,2912,57,2024-12-14 22:18:54,cancelled,1178.12,176.72
5729,2912,150,2024-07-29 18:12:30,completed,356.83,53.52
5730,2912,22,2024-11-22 07:54:45,completed,547.59,82.14
5731,2912,45,2024-05-20 03:51:42,completed,1726.49,258.97
5732,2912,193,2024-11-03 22:12:08,cancelled,1086.32,162.95
5733,2913,67,2024-04-26 05:36:51,cancelled,913.13,136.97
5734,2914,59,2024-03-04 17:43:12,cancelled,1374.01,206.1
5735,2914,12,2024-12-06 11:18:13,cancelled,152.4,22.86
5736,2917,178,2024-04-15 20:48:21,completed,983.19,147.48
5737,2917,32,2024-05-01 13:19:52,cancelled,1721.21,258.18
5738,2920,147,2024-03-07 00:52:24,completed,1111.75,166.76
5739,2920,126,2024-12-29 18:07:47,cancelled,1953.71,293.06
5740,2920,67,2024-10-08 03:25:22,cancelled,1126.94,169.04
5741,2921,30,2024-03-31 05:39:49,completed,1421.27,213.19
5742,2921,101,2024-08-19 10:54:28,cancelled,579.3,86.89
5743,2921,105,2024-07-30 15:01:48,cancelled,1185.05,177.76
5744,2922,129,2024-10-22 01:08:16,cancelled,1806.77,271.02
5745,2923,172,2024-12-23 00:38:13,completed,1873.68,281.05
5746,2924,16,2024-07-20 23:32:36,cancelled,1852.9,277.94
5747,2924,163,2024-05-18 07:17:31,cancelled,1689.29,253.39
5748,2925,107,2024-09-30 14:48:49,cancelled,1897.32,284.6
5749,2925,192,2024-11-29 04:42:53,completed,192.92,28.94
5750,2926,47,2024-10-22 19:02:25,completed,579.62,86.94
5751,2926,112,2024-08-02 01:13:08,cancelled,260.54,39.08
5752,2927,43,2024-02-28 21:20:28,cancelled,580.66,87.1
5753,2927,132,2024-10-17 08:19:47,completed,1000.53,150.08
5754,2927,95,2024-07-08 04:06:49,completed,1324.47,198.67
5755,2927,194,2024-11-12 23:29:12,cancelled,1960.12,294.02
5756,2927,160,2024-10-28 10:18:59,completed,1412.98,211.95
5757,2927,76,2024-11-16 22:03:38,completed,1810.62,271.59
5758,2928,68,2024-10-09 15:10:22,cancelled,1594.79,239.22
5759,2928,194,2024-02-14 12:57:17,cancelled,398.91,59.84
5760,2928,125,2024-02-18 03:21:56,cancelled,715.78,107.37
5761,2928,118,2024-09-04 17:20:26,cancelled,1275.86,191.38
5762,2929,130,2024-09-09 17:15:44,completed,1490.56,223.58
5763,2929,193,2024-02-05 23:44:21,cancelled,995.94,149.39
5764,2929,26,2024-02-24 20:11:19,cancelled,501.68,75.25
5765,2929,53,2024-02-17 18:04:49,cancelled,1531.89,229.78
5766,2930,142,2024-06-02 09:15:20,cancelled,587.16,88.07
5767,2930,152,2024-10-15 18:33:07,cancelled,1356.27,203.44
5768,2930,90,2024-08-10 12:15:08,completed,582.18,87.33
5769,2931,27,2024-01-29 15:21:52,completed,1866.89,280.03
5770,2931,83,2024-12-28 06:15:29,cancelled,591.78,88.77
5771,2931,3,2024-09-10 23:37:12,completed,366.94,55.04
5772,2933,19,2024-03-28 07:56:10,completed,1865.96,279.89
5773,2934,6,2024-01-25 11:14:53,completed,1508.19,226.23
