user_id,created_at,city,acquisition_channel,device,total_orders,total_spent,last_order_date,is_active_30d
2783,2024-02-05 19:00:31,Querétaro,Facebook Ads,Android,0,0.0,2024-04-18 19:00:31,False
2784,2024-10-09 06:44:06,Puebla,Google Ads,iOS,2,1674.29,2025-03-05 06:44:06,True
2785,2024-02-18 11:53:05,Monterrey,Orgánico,iOS,2,895.86,2024-10-27 11:53:05,False
2786,2024-04-09 03:03:25,Guadalajara,Facebook Ads,iOS,8,8850.25,2024-07-25 03:03:25,False
2787,2024-07-04 01:06:42,Guadalajara,Facebook Ads,iOS,1,661.67,2025-03-04 01:06:42,True
2788,2024-09-12 09:38:11,Guadalajara,Referido,Android,2,2243.72,2025-06-24 09:38:11,True
2789,2024-03-20 06:57:44,Monterrey,Google Ads,Android,2,1052.09,2024-07-07 06:57:44,False
2790,2024-09-21 21:54:47,Querétaro,Referido,Android,7,8757.47,2025-04-10 21:54:47,False
2791,2024-07-03 10:05:41,Guadalajara,Google Ads,iOS,1,1455.67,2024-10-01 10:05:41,False
2792,2024-01-17 12:34:37,Puebla,Referido,Android,2,1429.45,2024-03-29 12:34:37,True
2793,2024-04-16 21:55:21,Monterrey,Referido,Android,2,2494.99,2025-01-16 21:55:21,True
2794,2024-10-15 10:24:44,Guadalajara,Facebook Ads,Android,0,0.0,2025-06-09 10:24:44,True
2795,2024-02-19 01:13:54,Querétaro,Google Ads,iOS,2,1073.4,2024-09-11 01:13:54,True
2796,2024-06-14 16:00:59,Guadalajara,Orgánico,iOS,2,856.33,2024-09-28 16:00:59,True
2797,2024-02-03 13:59:09,CDMX,Google Ads,iOS,4,3350.39,2024-05-30 13:59:09,True
2798,2024-01-06 08:26:39,Querétaro,Orgánico,iOS,1,809.35,2024-01-16 08:26:39,True
2799,2024-07-09 01:33:54,Monterrey,Google Ads,iOS,2,2981.55,2025-02-10 01:33:54,True
2800,2024-10-18 14:22:57,Guadalajara,Google Ads,Android,6,5194.41,2025-07-04 14:22:57,False
2801,2024-05-05 19:05:34,CDMX,Orgánico,Android,1,754.17,2024-07-20 19:05:34,False
2802,2024-06-05 10:52:28,Puebla,Orgánico,Android,2,1780.98,2024-11-30 10:52:28,False
2803,2024-07-01 21:45:44,Guadalajara,Orgánico,iOS,1,958.44,2024-11-25 21:45:44,True
2804,2024-08-03 16:25:33,Guadalajara,Google Ads,iOS,2,2660.59,2025-02-12 16:25:33,True
2805,2024-06-01 19:07:44,Monterrey,Referido,iOS,2,1461.49,2024-08-07 19:07:44,False
2806,2024-06-28 08:44:02,Monterrey,Facebook Ads,Android,2,2700.49,2024-12-25 08:44:02,True
2807,2024-06-30 16:13:55,Guadalajara,Orgánico,iOS,5,6085.87,2024-08-07 16:13:55,False
2808,2024-02-16 19:47:36,Guadalajara,Google Ads,Android,4,3483.46,2024-04-16 19:47:36,False
2809,2024-08-08 08:59:33,Monterrey,Facebook Ads,Android,5,1672.73,2024-10-22 08:59:33,True
2810,2024-05-30 20:39:28,Monterrey,Referido,iOS,3,1398.04,2024-12-11 20:39:28,True
2811,2024-03-01 11:47:49,Puebla,Facebook Ads,iOS,6,5854.56,2024-04-30 11:47:49,True
2812,2024-05-12 13:20:26,Puebla,Google Ads,Android,2,1062.69,2024-08-03 13:20:26,False
2813,2024-05-27 05:54:10,Puebla,Orgánico,iOS,6,7877.82,2024-12-23 05:54:10,True
2814,2024-09-20 06:55:28,CDMX,Referido,iOS,2,1908.57,2024-12-03 06:55:28,True
2815,2024-01-23 06:55:22,Monterrey,Google Ads,Android,7,1835.08,2024-08-16 06:55:22,True
2816,2024-06-19 03:57:52,Guadalajara,Referido,Android,1,925.33,2025-03-28 03:57:52,True
2817,2024-12-15 22:13:43,Guadalajara,Facebook Ads,iOS,1,246.79,2025-08-30 22:13:43,False
2818,2024-06-09 05:12:09,Puebla,Facebook Ads,iOS,4,5897.67,2024-08-20 05:12:09,True
2819,2024-08-16 21:23:34,Querétaro,Google Ads,iOS,4,5280.49,2025-03-05 21:23:34,True
2820,2024-09-13 02:58:59,CDMX,Google Ads,Android,1,321.54,2025-02-06 02:58:59,True
2821,2024-01-22 17:46:24,Guadalajara,Referido,iOS,2,603.09,2024-10-19 17:46:24,False
2822,2024-04-01 22:14:54,Querétaro,Google Ads,Android,9,6502.47,2024-05-02 22:14:54,False
2823,2024-12-08 04:20:37,Monterrey,Orgánico,iOS,3,4240.66,2024-12-29 04:20:37,False
2824,2024-07-09 20:16:32,Puebla,Referido,iOS,0,0.0,2024-11-23 20:16:32,True
2825,2024-01-17 13:08:47,Querétaro,Facebook Ads,Android,6,7169.75,2024-03-03 13:08:47,False
2826,2024-10-13 08:37:37,Monterrey,Orgánico,iOS,4,847.87,2025-08-06 08:37:37,False
2827,2024-08-17 05:39:21,Guadalajara,Orgánico,Android,1,1295.53,2025-03-31 05:39:21,True
2828,2024-10-24 16:56:34,Monterrey,Google Ads,iOS,3,637.38,2024-12-30 16:56:34,False
2829,2024-02-23 09:06:27,Querétaro,Referido,iOS,1,333.65,2024-07-14 09:06:27,False
2830,2024-01-29 17:09:54,Monterrey,Facebook Ads,iOS,1,446.15,2024-10-25 17:09:54,True
2831,2024-08-12 20:19:20,Guadalajara,Facebook Ads,Android,5,5877.53,2024-11-28 20:19:20,False
2832,2024-04-02 04:15:04,Monterrey,Orgánico,Android,1,1047.57,2024-10-26 04:15:04,True
2833,2024-03-18 04:06:11,Monterrey,Referido,Android,5,7380.47,2024-07-05 04:06:11,True
2834,2024-10-19 17:05:12,Querétaro,Referido,iOS,4,1885.46,2025-07-31 17:05:12,True
2835,2024-01-04 14:41:22,Querétaro,Referido,iOS,1,1455.01,2024-07-12 14:41:22,True
2836,2024-09-06 09:39:32,Querétaro,Orgánico,iOS,2,1311.83,2025-02-25 09:39:32,True
2837,2024-01-23 01:09:54,Monterrey,Google Ads,Android,2,2109.22,2024-05-12 01:09:54,False
2838,2024-04-16 00:45:22,Guadalajara,Referido,iOS,0,0.0,2024-11-14 00:45:22,True
2839,2024-07-27 14:56:10,Monterrey,Referido,iOS,1,1259.24,2025-04-27 14:56:10,True
2840,2024-08-09 10:08:23,Monterrey,Orgánico,Android,4,2926.84,2025-05-25 10:08:23,False
2841,2024-12-05 12:13:43,Monterrey,Google Ads,iOS,2,797.3,2025-09-18 12:13:43,True
2842,2024-07-11 15:48:50,Puebla,Referido,iOS,1,446.61,2025-01-13 15:48:50,False
2843,2024-05-20 15:18:11,Monterrey,Facebook Ads,iOS,1,449.21,2024-09-07 15:18:11,False
2844,2024-11-02 06:37:11,Guadalajara,Orgánico,Android,1,1049.46,2025-01-23 06:37:11,True
2845,2024-10-18 04:32:46,Guadalajara,Referido,Android,3,3904.12,2025-01-02 04:32:46,True
2846,2024-03-19 06:29:25,CDMX,Referido,Android,7,8274.63,2024-09-12 06:29:25,True
2847,2024-06-04 04:04:22,CDMX,Google Ads,iOS,4,3636.99,2024-11-02 04:04:22,True
2848,2024-10-14 10:26:04,Guadalajara,Referido,iOS,3,3066.36,2025-06-17 10:26:04,False
2849,2024-07-02 06:30:37,Monterrey,Orgánico,Android,2,1863.75,2024-08-20 06:30:37,True
2850,2024-03-07 20:43:24,Puebla,Orgánico,Android,3,1328.96,2024-07-10 20:43:24,True
2851,2024-07-20 01:16:35,Querétaro,Google Ads,iOS,3,2710.76,2025-03-17 01:16:35,False
2852,2024-11-09 16:47:42,Puebla,Referido,iOS,6,8801.95,2025-08-02 16:47:42,True
2853,2024-11-28 12:01:44,Monterrey,Orgánico,Android,5,6089.4,2025-08-14 12:01:44,False
2854,2024-10-23 16:37:58,Puebla,Google Ads,Android,2,2524.16,2024-12-08 16:37:58,True
2855,2024-03-18 18:50:25,Puebla,Referido,iOS,3,2713.94,2024-04-18 18:50:25,True
2856,2024-09-17 09:50:20,Guadalajara,Orgánico,iOS,2,564.63,2024-12-07 09:50:20,False
2857,2024-01-27 01:59:31,Puebla,Orgánico,iOS,1,1061.25,2024-06-03 01:59:31,False
2858,2024-12-11 03:23:19,Guadalajara,Referido,iOS,4,4390.87,2025-06-15 03:23:19,True
2859,2024-09-21 11:22:30,Puebla,Orgánico,iOS,2,474.88,2025-05-01 11:22:30,False
2860,2024-05-30 15:31:30,Guadalajara,Google Ads,iOS,4,2439.46,2024-06-04 15:31:30,False
2861,2024-02-24 10:50:23,Puebla,Referido,Android,1,938.17,2024-09-06 10:50:23,True
2862,2024-08-08 06:05:31,Monterrey,Orgánico,Android,4,4109.01,2025-01-16 06:05:31,False
2863,2024-07-22 11:35:14,Monterrey,Facebook Ads,iOS,2,807.25,2024-08-07 11:35:14,False
2864,2024-02-26 19:19:14,CDMX,Facebook Ads,Android,3,3550.75,2024-06-09 19:19:14,True
2865,2024-11-05 01:44:18,Guadalajara,Orgánico,iOS,4,1357.63,2025-05-17 01:44:18,True
2866,2024-02-07 21:53:27,Guadalajara,Referido,iOS,2,1690.55,2024-03-26 21:53:27,True
2867,2024-10-29 05:44:53,Guadalajara,Orgánico,Android,3,1974.6,2025-07-24 05:44:53,True
2868,2024-02-27 12:01:56,Querétaro,Google Ads,iOS,1,1074.84,2024-12-17 12:01:56,True
2869,2024-09-02 12:24:00,CDMX,Referido,Android,5,2676.16,2025-04-10 12:24:00,False
2870,2024-09-16 06:06:13,Guadalajara,Orgánico,Android,1,1337.74,2025-01-28 06:06:13,True
2871,2024-02-03 14:24:35,Guadalajara,Facebook Ads,iOS,3,4381.33,2024-04-02 14:24:35,True
2872,2024-01-08 02:25:56,Guadalajara,Orgánico,Android,3,2508.39,2024-03-07 02:25:56,True
2873,2024-07-04 18:45:33,Monterrey,Referido,iOS,2,799.44,2024-09-28 18:45:33,True
2874,2024-09-01 23:59:17,Monterrey,Referido,Android,8,6363.35,2025-06-15 23:59:17,False
2875,2024-09-26 05:38:18,Puebla,Facebook Ads,iOS,2,534.04,2025-05-19 05:38:18,False
2876,2024-09-17 01:20:22,Guadalajara,Orgánico,Android,4,1218.3,2025-06-30 01:20:22,True
2877,2024-09-18 14:15:58,Puebla,Google Ads,iOS,1,835.07,2025-02-07 14:15:58,True
2878,2024-08-30 22:13:08,Monterrey,Google Ads,Android,5,4365.31,2025-03-30 22:13:08,True
2879,2024-02-20 07:44:19,Puebla,Referido,iOS,0,0.0,2024-08-17 07:44:19,False
2880,2024-03-20 06:19:31,Puebla,Orgánico,iOS,1,1116.37,2024-12-11 06:19:31,True
2881,2024-12-10 08:08:05,Guadalajara,Orgánico,iOS,5,4313.55,2025-09-27 08:08:05,True
2882,2024-05-15 16:11:30,CDMX,Facebook Ads,Android,4,4745.1,2025-01-18 16:11:30,False
2883,2024-08-25 03:00:57,Monterrey,Orgánico,iOS,1,1179.21,2025-06-05 03:00:57,False
2884,2024-02-19 00:05:55,CDMX,Referido,Android,2,2624.63,2024-11-23 00:05:55,False
2885,2024-01-05 04:34:23,Guadalajara,Google Ads,iOS,6,1839.36,2024-02-15 04:34:23,True
2886,2024-07-31 00:57:33,CDMX,Facebook Ads,iOS,5,7167.73,2025-05-24 00:57:33,False
2887,2024-07-08 12:14:07,Monterrey,Referido,Android,2,1700.39,2024-09-07 12:14:07,False
2888,2024-08-27 08:45:32,Guadalajara,Google Ads,Android,2,901.63,2025-06-15 08:45:32,True
2889,2024-07-08 22:28:22,Querétaro,Referido,Android,1,835.72,2025-01-09 22:28:22,False
2890,2024-10-25 18:56:44,Guadalajara,Facebook Ads,iOS,7,2034.34,2025-02-02 18:56:44,True
2891,2024-10-02 04:21:04,Puebla,Orgánico,iOS,4,1929.68,2024-12-10 04:21:04,True
2892,2024-11-17 01:55:28,CDMX,Referido,iOS,2,2515.45,2025-06-23 01:55:28,True
2893,2024-04-23 21:25:50,Puebla,Google Ads,Android,0,0.0,2024-08-06 21:25:50,False
2894,2024-10-08 20:25:09,Monterrey,Facebook Ads,Android,3,1307.17,2025-04-25 20:25:09,True
2895,2024-01-31 11:11:22,Guadalajara,Orgánico,Android,2,881.58,2024-06-13 11:11:22,True
2896,2024-12-25 07:06:08,Querétaro,Facebook Ads,Android,1,494.52,2025-06-24 07:06:08,True
2897,2024-07-24 21:50:40,Querétaro,Facebook Ads,iOS,5,1317.47,2024-08-31 21:50:40,True
2898,2024-04-24 06:42:41,Puebla,Facebook Ads,iOS,2,457.55,2025-02-14 06:42:41,False
2899,2024-05-11 01:15:03,Monterrey,Google Ads,Android,5,2929.54,2025-01-26 01:15:03,True
2900,2024-09-09 09:24:55,Querétaro,Orgánico,iOS,1,371.97,2024-09-12 09:24:55,True
2901,2024-04-30 20:09:45,Monterrey,Orgánico,iOS,1,598.67,2024-09-22 20:09:45,True
2902,2024-07-14 13:58:19,CDMX,Orgánico,iOS,5,2188.77,2024-10-15 13:58:19,False
2903,2024-09-30 22:40:20,Guadalajara,Orgánico,iOS,3,1186.35,2025-01-20 22:40:20,True
2904,2024-01-03 00:14:22,Puebla,Facebook Ads,Android,2,735.65,2024-05-27 00:14:22,False
2905,2024-06-26 16:37:40,Puebla,Facebook Ads,iOS,2,645.21,2024-07-06 16:37:40,True
2906,2024-03-19 07:51:04,Querétaro,Google Ads,Android,8,2386.7,2024-12-31 07:51:04,True
2907,2024-07-19 04:14:46,CDMX,Facebook Ads,Android,10,12970.5,2025-03-19 04:14:46,False
2908,2024-02-08 12:50:30,Puebla,Google Ads,iOS,2,2832.7,2024-04-19 12:50:30,True
2909,2024-11-25 03:18:44,Monterrey,Orgánico,Android,2,2556.76,2025-02-20 03:18:44,False
2910,2024-02-25 14:10:58,Monterrey,Referido,Android,4,844.48,2024-05-14 14:10:58,True
2911,2024-02-08 23:37:19,Puebla,Facebook Ads,iOS,2,1710.59,2024-05-09 23:37:19,False
2912,2024-12-13 05:51:22,Puebla,Referido,Android,2,2410.82,2025-09-22 05:51:22,False
2913,2024-12-18 00:35:06,Guadalajara,Referido,iOS,1,758.76,2025-07-24 00:35:06,True
2914,2024-07-27 22:51:40,Guadalajara,Referido,Android,1,888.43,2024-09-16 22:51:40,True
2915,2024-10-08 17:27:24,Puebla,Facebook Ads,iOS,0,0.0,2024-10-19 17:27:24,True
2916,2024-04-09 00:13:27,Puebla,Referido,iOS,6,5981.81,2024-12-26 00:13:27,True
2917,2024-05-09 07:36:19,Puebla,Orgánico,Android,6,6441.26,2024-10-14 07:36:19,True
2918,2024-11-17 00:20:46,Querétaro,Facebook Ads,Android,1,1200.19,2024-12-23 00:20:46,False
2919,2024-09-05 18:34:12,Puebla,Google Ads,iOS,1,910.57,2025-04-15 18:34:12,True
2920,2024-08-06 10:30:45,Querétaro,Referido,Android,3,3948.73,2025-04-08 10:30:45,True
2921,2024-05-25 11:16:30,Guadalajara,Referido,Android,5,3096.64,2024-09-16 11:16:30,False
2922,2024-06-12 15:01:16,Guadalajara,Facebook Ads,Android,3,2160.58,2024-10-04 15:01:16,True
2923,2024-01-12 14:56:21,Monterrey,Facebook Ads,Android,5,4075.9,2024-01-29 14:56:21,True
2924,2024-10-26 09:16:00,CDMX,Referido,Android,3,1045.86,2025-06-28 09:16:00,True
2925,2024-11-17 09:45:47,CDMX,Google Ads,Android,5,7405.34,2025-01-18 09:45:47,True
2926,2024-03-27 03:47:08,Puebla,Referido,iOS,4,5423.3,2024-12-19 03:47:08,False
2927,2024-10-29 18:38:31,Monterrey,Google Ads,iOS,3,2643.88,2025-06-11 18:38:31,True
2928,2024-02-16 14:50:02,Puebla,Google Ads,iOS,3,914.01,2024-11-24 14:50:02,False
2929,2024-06-20 12:13:57,Puebla,Google Ads,iOS,1,735.47,2024-09-29 12:13:57,True
2930,2024-03-14 19:35:13,Querétaro,Google Ads,Android,1,251.91,2024-07-19 19:35:13,True
2931,2024-10-29 21:22:25,CDMX,Referido,iOS,4,1939.0,2025-08-23 21:22:25,True
2932,2024-07-26 00:46:33,Guadalajara,Orgánico,iOS,2,2391.81,2025-01-21 00:46:33,False
2933,2024-11-02 13:53:42,Querétaro,Referido,iOS,4,1058.79,2025-06-05 13:53:42,False
2934,2024-10-19 08:35:00,Monterrey,Facebook Ads,iOS,1,808.93,2025-05-05 08:35:00,True
2935,2024-04-05 23:44:53,CDMX,Facebook Ads,iOS,6,3002.98,2024-04-18 23:44:53,True
2936,2024-03-28 04:31:58,Guadalajara,Orgánico,iOS,2,1625.56,2024-10-27 04:31:58,False
2937,2024-02-06 14:43:19,Querétaro,Orgánico,Android,6,3912.37,2024-04-17 14:43:19,True
2938,2024-01-10 17:47:14,Puebla,Referido,Android,4,5908.73,2024-09-15 17:47:14,True
2939,2024-10-04 08:37:28,Querétaro,Google Ads,iOS,1,1206.28,2025-05-06 08:37:28,True
2940,2024-09-27 15:16:27,Puebla,Facebook Ads,iOS,2,2655.25,2024-11-30 15:16:27,True
2941,2024-12-07 07:02:07,Guadalajara,Orgánico,Android,3,1711.07,2025-01-09 07:02:07,False
2942,2024-08-18 19:00:03,Querétaro,Facebook Ads,Android,3,2810.0,2024-09-28 19:00:03,True
2943,2024-12-04 00:09:51,Querétaro,Orgánico,Android,2,2378.1,2025-03-27 00:09:51,True
2944,2024-05-17 20:54:34,Monterrey,Referido,Android,3,2679.97,2024-07-19 20:54:34,True
2945,2024-01-17 03:35:31,Puebla,Orgánico,iOS,1,1137.92,2024-01-24 03:35:31,True
2946,2024-05-07 19:30:31,Querétaro,Referido,iOS,1,1275.97,2024-09-14 19:30:31,True
2947,2024-11-27 00:25:43,Monterrey,Facebook Ads,Android,4,2939.86,2025-02-16 00:25:43,True
2948,2024-02-13 02:04:31,Guadalajara,Orgánico,Android,4,2543.5,2024-10-18 02:04:31,False
2949,2024-01-28 01:24:56,CDMX,Facebook Ads,iOS,3,2479.58,2024-03-28 01:24:56,True
2950,2024-05-11 18:04:37,Puebla,Facebook Ads,iOS,0,0.0,2024-06-13 18:04:37,False
2951,2024-02-11 07:08:57,Guadalajara,Orgánico,iOS,4,3873.13,2024-06-10 07:08:57,True
2952,2024-11-14 02:14:23,Monterrey,Orgánico,Android,4,3320.66,2025-02-20 02:14:23,True
2953,2024-10-20 18:58:08,Querétaro,Facebook Ads,iOS,5,2648.07,2025-02-06 18:58:08,True
2954,2024-06-24 08:27:52,Guadalajara,Facebook Ads,iOS,1,1198.32,2024-09-23 08:27:52,True
2955,2024-08-09 04:41:10,Querétaro,Facebook Ads,Android,7,7750.02,2024-12-16 04:41:10,True
2956,2024-11-25 07:17:12,Querétaro,Orgánico,Android,3,3632.81,2025-01-10 07:17:12,True
2957,2024-08-14 02:21:32,Guadalajara,Google Ads,iOS,5,4354.81,2025-03-30 02:21:32,True
2958,2024-08-31 23:07:59,Querétaro,Orgánico,iOS,3,4029.16,2024-12-14 23:07:59,True
2959,2024-05-03 21:15:11,Puebla,Referido,Android,4,2220.66,2025-01-15 21:15:11,True
2960,2024-07-12 18:44:47,Monterrey,Google Ads,iOS,6,7338.52,2025-04-09 18:44:47,True
2961,2024-03-16 22:06:08,Puebla,Facebook Ads,Android,5,4525.67,2024-10-09 22:06:08,True
2962,2024-08-20 18:21:58,CDMX,Referido,Android,5,2411.51,2024-12-01 18:21:58,True
2963,2024-07-31 21:23:46,Guadalajara,Referido,iOS,5,4500.09,2024-12-03 21:23:46,True
2964,2024-01-21 09:03:25,Monterrey,Facebook Ads,iOS,3,2544.33,2024-07-17 09:03:25,True
2965,2024-02-11 02:17:45,Puebla,Referido,Android,3,743.16,2024-10-03 02:17:45,True
2966,2024-12-25 12:44:50,CDMX,Google Ads,iOS,4,915.7,2025-01-15 12:44:50,True
2967,2024-07-12 20:42:51,CDMX,Referido,Android,3,1947.24,2025-03-17 20:42:51,False
2968,2024-01-19 08:56:31,Monterrey,Google Ads,Android,4,4997.33,2024-03-11 08:56:31,False
2969,2024-03-31 12:55:22,Monterrey,Facebook Ads,Android,2,742.6,2024-08-22 12:55:22,True
2970,2024-06-28 20:00:36,Monterrey,Orgánico,Android,4,3612.78,2024-12-27 20:00:36,True
2971,2024-08-25 19:04:04,Querétaro,Orgánico,Android,5,1364.19,2024-11-18 19:04:04,True
2972,2024-02-22 15:57:57,Guadalajara,Facebook Ads,Android,1,915.64,2024-08-08 15:57:57,False
2973,2024-03-23 03:16:21,Querétaro,Referido,iOS,2,2824.84,2024-10-31 03:16:21,False
2974,2024-07-03 02:56:35,Monterrey,Orgánico,iOS,3,973.18,2024-11-08 02:56:35,False
2975,2024-01-08 10:42:53,Monterrey,Referido,Android,4,3505.8,2024-02-04 10:42:53,False
2976,2024-09-22 18:31:46,Puebla,Referido,iOS,4,4319.03,2025-01-16 18:31:46,False
2977,2024-07-17 13:58:29,Querétaro,Referido,Android,1,280.57,2025-03-30 13:58:29,True
2978,2024-12-26 14:49:09,Monterrey,Orgánico,iOS,7,5346.92,2025-07-24 14:49:09,True
2979,2024-10-16 22:17:42,CDMX,Facebook Ads,iOS,2,2977.64,2025-02-15 22:17:42,False
2980,2024-05-05 04:28:10,Puebla,Google Ads,Android,1,884.84,2024-07-24 04:28:10,True
2981,2024-06-02 13:25:22,CDMX,Facebook Ads,Android,5,1162.66,2025-03-09 13:25:22,False
2982,2024-10-20 21:17:04,Guadalajara,Google Ads,iOS,2,1453.47,2025-04-07 21:17:04,True
2983,2024-12-07 18:43:15,Puebla,Facebook Ads,iOS,4,1139.33,2025-01-30 18:43:15,True
2984,2024-09-28 20:59:43,Monterrey,Referido,iOS,6,1331.77,2025-05-13 20:59:43,True
2985,2024-05-14 14:37:58,CDMX,Facebook Ads,Android,8,7196.69,2024-11-23 14:37:58,True
2986,2024-12-31 07:02:48,Monterrey,Google Ads,iOS,2,1344.67,2025-02-27 07:02:48,True
2987,2024-07-13 12:29:46,Guadalajara,Referido,iOS,4,1770.76,2025-03-23 12:29:46,True
2988,2024-06-20 16:57:22,CDMX,Orgánico,iOS,5,1462.65,2025-02-11 16:57:22,False
2989,2024-02-11 13:14:08,Querétaro,Google Ads,Android,5,4157.6,2024-03-01 13:14:08,True
2990,2024-12-13 05:47:03,Puebla,Orgánico,Android,3,2342.21,2025-09-11 05:47:03,True
2991,2024-12-17 13:57:31,Guadalajara,Google Ads,Android,1,878.72,2025-06-07 13:57:31,False
2992,2024-04-30 20:48:47,Puebla,Orgánico,Android,1,600.33,2025-02-09 20:48:47,False
2993,2024-07-26 16:43:43,Guadalajara,Referido,Android,2,1719.98,2024-12-06 16:43:43,True
2994,2024-09-13 20:56:45,Puebla,Referido,iOS,6,6672.47,2025-04-13 20:56:45,True
2995,2024-05-26 08:52:08,Puebla,Referido,iOS,3,1920.49,2024-11-27 08:52:08,False
2996,2024-08-12 08:46:55,Querétaro,Google Ads,iOS,2,1906.45,2025-02-17 08:46:55,False
2997,2024-11-09 19:05:45,Monterrey,Google Ads,iOS,6,6893.02,2025-05-04 19:05:45,False
2998,2024-04-30 18:07:53,Monterrey,Google Ads,Android,4,4353.95,2025-01-17 18:07:53,True
2999,2024-11-09 03:45:44,CDMX,Orgánico,Android,4,4389.1,2025-08-28 03:45:44,False
3000,2024-10-06 14:58:13,Guadalajara,Orgánico,iOS,1,1078.53,2025-04-22 14:58:13,True
3001,2024-02-01 07:08:14,Monterrey,Facebook Ads,iOS,2,905.01,2024-03-12 07:08:14,True
3002,2024-05-21 18:33:29,Querétaro,Google Ads,iOS,5,7051.64,2025-02-23 18:33:29,True
3003,2024-04-01 03:26:01,Puebla,Google Ads,iOS,1,1264.48,2024-08-16 03:26:01,False
3004,2024-06-19 02:06:46,Guadalajara,Orgánico,Android,3,4069.88,2025-04-09 02:06:46,True
3005,2024-01-06 13:34:16,Guadalajara,Orgánico,Android,1,1430.63,2024-10-18 13:34:16,True
3006,2024-10-11 20:42:19,Guadalajara,Orgánico,Android,3,3683.92,2025-06-30 20:42:19,True
3007,2024-08-06 12:15:12,Puebla,Orgánico,iOS,1,898.6,2025-05-17 12:15:12,True
3008,2024-06-18 05:42:59,Puebla,Orgánico,iOS,1,750.05,2024-08-27 05:42:59,True
3009,2024-02-01 19:54:16,Guadalajara,Google Ads,iOS,1,299.98,2024-04-13 19:54:16,True
3010,2024-04-16 05:13:44,Puebla,Google Ads,iOS,4,969.81,2025-02-10 05:13:44,True
3011,2024-03-02 01:56:09,Monterrey,Orgánico,iOS,1,907.07,2024-07-26 01:56:09,True
3012,2024-07-27 23:38:46,Monterrey,Facebook Ads,Android,3,3645.02,2024-11-18 23:38:46,True
3013,2024-08-24 18:10:42,Guadalajara,Referido,iOS,6,5189.77,2025-05-26 18:10:42,True
3014,2024-03-19 03:02:05,Querétaro,Orgánico,Android,3,2287.55,2024-09-24 03:02:05,True
3015,2024-05-21 00:40:26,Puebla,Referido,iOS,2,1278.16,2024-10-30 00:40:26,False
3016,2024-12-15 20:51:45,CDMX,Google Ads,iOS,3,2030.79,2025-06-06 20:51:45,True
3017,2024-12-04 04:16:29,Guadalajara,Orgánico,iOS,3,1945.7,2025-01-11 04:16:29,False
3018,2024-01-02 14:47:05,Puebla,Facebook Ads,Android,2,1546.97,2024-03-14 14:47:05,True
3019,2024-12-13 11:28:39,Querétaro,Google Ads,iOS,3,3657.26,2025-07-31 11:28:39,False
3020,2024-06-05 09:43:10,Querétaro,Facebook Ads,Android,6,5125.0,2024-09-04 09:43:10,True
3021,2024-06-02 03:02:59,CDMX,Orgánico,iOS,3,3626.85,2025-02-05 03:02:59,True
3022,2024-12-17 11:36:49,Puebla,Orgánico,Android,3,4499.24,2025-06-20 11:36:49,True
3023,2024-01-06 20:07:18,Querétaro,Facebook Ads,Android,2,510.11,2024-07-12 20:07:18,True
3024,2024-08-06 05:05:01,Monterrey,Google Ads,Android,3,3490.32,2025-05-11 05:05:01,True
3025,2024-09-22 02:58:25,Guadalajara,Google Ads,iOS,3,3567.13,2025-06-11 02:58:25,False
3026,2024-04-13 10:05:00,Querétaro,Referido,Android,7,5027.52,2024-09-18 10:05:00,True
3027,2024-08-06 13:03:54,Guadalajara,Orgánico,Android,3,3263.55,2025-02-08 13:03:54,False
3028,2024-02-01 11:02:30,Puebla,Referido,Android,4,1765.02,2024-10-27 11:02:30,True
3029,2024-11-24 19:15:29,CDMX,Referido,iOS,2,1710.31,2025-05-12 19:15:29,False
3030,2024-01-15 04:28:46,Guadalajara,Facebook Ads,iOS,1,422.86,2024-10-25 04:28:46,True
3031,2024-06-02 04:14:20,Querétaro,Google Ads,iOS,6,6569.49,2025-02-27 04:14:20,True
3032,2024-08-30 02:08:33,Guadalajara,Facebook Ads,Android,2,2410.16,2025-06-15 02:08:33,False
3033,2024-10-18 07:53:40,Monterrey,Orgánico,iOS,2,2101.42,2024-10-28 07:53:40,False
3034,2024-07-04 07:32:26,Querétaro,Facebook Ads,Android,4,5578.03,2025-01-03 07:32:26,True
3035,2024-07-03 00:14:48,Puebla,Facebook Ads,Android,5,4475.29,2025-01-28 00:14:48,True
3036,2024-06-10 21:48:40,Puebla,Facebook Ads,iOS,0,0.0,2025-02-27 21:48:40,True
3037,2024-01-07 08:47:53,Querétaro,Orgánico,iOS,3,2337.08,2024-08-17 08:47:53,True
3038,2024-11-11 23:09:20,Guadalajara,Google Ads,Android,4,5429.61,2025-03-19 23:09:20,False
3039,2024-12-23 11:15:51,Guadalajara,Google Ads,Android,2,2143.87,2025-07-01 11:15:51,True
3040,2024-05-20 18:52:04,Puebla,Orgánico,Android,2,794.19,2024-09-30 18:52:04,False
3041,2024-03-11 12:03:24,Monterrey,Google Ads,Android,1,330.02,2024-10-14 12:03:24,True
3042,2024-04-11 09:06:29,CDMX,Referido,iOS,1,1003.06,2024-07-27 09:06:29,True
3043,2024-08-23 11:21:34,Querétaro,Facebook Ads,Android,3,2996.24,2025-06-09 11:21:34,True
3044,2024-06-22 20:49:46,Querétaro,Orgánico,iOS,0,0.0,2024-11-30 20:49:46,True
